TRI. STA.,,CUT,AGDANGAN,QUEZON,REGION IV-A,13-52-46.100,121-52-54.860,,,,,,,"TO STATIONS = ANT, HILL"
BBM,39,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-51-28.301,121-59-03.735,21883.09,21151.95,1532667.311,606411.278,,,ALMACEN-BALANACAN
BBM,40,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-50-30.512,121-59-08.367,20107.18,21291.13,1530891.825,606557.694,,,
BBM,41,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-50-18.692,121-58-47.828,19743.92,20674.33,1530526.024,605942.34,,,BALANACAN-MULIGUEN
BBM,42,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-50-08.541,121-58-41.940,19431.97,20497.51,1530213.326,605766.779,,,POBLACION-MULIGUEN
BBM,43,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-49-21.827,121-59-28.433,17996.47,21893.85,1528783.381,607169.064,,,PUNTA-MAPUTAT-MALIGUEN
BBM,44,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-48-39.331,122-00-17.450,16690.67,23366.13,1527483.455,608646.773,,,MAPUTAT-PUNTA
BBM,45,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-48-23.851,122-01-03.722,16215.18,24755.96,1527013.553,610038.656,,,MAPUTAT-IBABANG CALILAYAN
BBM,46,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-49-50.548,122-00-11.481,18879.22,23186.6,1529671.458,608458.327,,,MULIGUEN-CABULIHAN
BBM,47,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-50-01.036,122-00-16.532,19201.56,23338.25,1529994.427,608608.679,,,ILAYANG CABULIHAN-IBABANG CABULIHAN
BBM,48,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-50-27.415,122-00-16.243,20012.2,23329.46,1530805.114,608596.599,,,GEN. LUNA-MULIGUE-IBABANG CABULIHAN
BBM,49,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-50-42.066,122-00-05.700,20462.41,23012.79,1531254.066,608278.078,,,BALANACAN-GEN. LUNA-MULIGUEN BOUNDARY
BBM,50,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-51-20.936,122-00-29.281,21657.01,23720.76,1532451.657,608981.241,,,PLARIDEL-GEN. LUNA-DALANACAN
BBM,51,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-52-18.742,122-00-24.088,23433.41,23564.59,1534227.593,608817.81,,,POCTOL-PLARIDEL
BBM,52,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-52-40.397,122-00-51.883,24099.04,24399.06,1534896.664,609649.641,,,BONIFACIO-PLARIDEL
BBM,53,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-52-06.340,122-02-04.512,23052.89,26580.05,1533859.312,611865.105,,,PLARIDEL-TUBAS
BBM,54,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-51-58.729,122-02-02.939,22818.97,26532.89,1533625.191,611788.88,,,PLARIDEL-TUBAS-MABINI
BBM,55,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-51-39.322,122-01-45.777,22222.45,26017.68,1533026.514,611276.074,,,PLARIDEL-MABINI
BBM,56,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-51-16.433,122-01-27.813,21518.94,25478.42,1532320.73,610739.618,,,CAIGDAL-MABINI-PLARIDEL
BBM,57,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-51-00.234,122-00-57.361,21020.96,24564.09,1531818.974,609827.217,,,PLARIDEL-CAIGDAL-GEN. LUNA
BBM,58,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-50-29.925,122-00-59.176,20089.53,24618.76,1530887.67,609885.68,,,CABULIHAN-CAIGDAL-GEN. LUNA
BBM,59,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-49-50.434,122-01-29.599,18876.13,25532.61,1529677.882,610804.566,,,CAIGDAL-CABULIHAN
BBM,60,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-49-22.234,122-01-44.174,18009.61,25970.52,1528813.064,611246.039,,,CAIGDAL-CABULIHAN
BBM,61,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-49-58.660,122-02-06.771,19129.16,26648.9,1529935.497,611919.917,,,BALAGTAS-CAIGDAL-TAGUMPAY
BBM,62,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-50-46.552,122-01-57.080,20600.86,26357.49,1531406.149,611622.509,,,CAIGDAL-MABINI BOUNDARY
BBM,63,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-50-51.441,122-02-09.138,20751.21,26719.55,1531557.971,611983.991,,,BALAGTAS-MABINI
BBM,64,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-50-57.244,122-02-12.560,20929.55,26822.26,1531736.765,612085.99,,,TUBAS-MABINI
BBM,65,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-50-15.870,122-03-05.776,19658.58,28420.71,1530472.147,613689.77,,,TUBAS-TAGUMPAY-BALAGTAS
BBM,66,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-53-27.128,121-55-18.487,25535.37,14388.95,1536292.275,599632.93,,,AGDANGAN-MALIGAYA
BLBM,1,AGDAÑAGAN,UNISAN,QUEZON,REGION IV-A,,,23934.26,13461.05,1534686.514,598700.303,,,
BLBM,1,CABULIHAN,UNISAN,QUEZON,REGION IV-A,,,17701.89,25013.52,1528500.637,610278.998,,,
BLBM,1,MAPUTAT,UNISAN,QUEZON,REGION IV-A,,,16408.84,23642.32,1527201.909,608912.931,,,
BLBM,1,PANAON,UNISAN,QUEZON,REGION IV-A,,,24490.79,20467.52,1535271.608,605705.007,,,
BLBM,1,POCTOL,UNISAN,QUEZON,REGION IV-A,,,24833.74,23712.87,1535627.8,608949.236,,,
BLBM,2,AGDAÑAGAN,UNISAN,QUEZON,REGION IV-A,,,23940.52,13336.08,1534692.266,598575.3,,,
BLBM,2,CABULIHAN,UNISAN,QUEZON,REGION IV-A,,,17714.09,24967.98,1528512.653,610233.404,,,
BLBM,2,MAPUTAT,UNISAN,QUEZON,REGION IV-A,,,16294.14,23757.26,1527087.666,609028.347,,,
BLBM,2,PANAON,UNISAN,QUEZON,REGION IV-A,,,24292,20738.98,1535073.907,605977.297,,,
BLBM,2,POCTOL,UNISAN,QUEZON,REGION IV-A,,,24739.96,23762.14,1535534.212,608998.892,,,
BLLM,1,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-50-27.025,121-58-25.375,20000,20000,1530779.375,605266.906,,,
BLLM,1,,UNISAN,QUEZON,REGION IV-A,13-50-27.00,121-58-25.00,20000,20000,1530778.561,605255.707,,,FOR NEW DATA SEE CAD 251
BLLM,2,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-50-23.048,121-58-31.167,19877.77,20174,1530657.856,605441.414,,,
BLLM,2,,UNISAN,QUEZON,REGION IV-A,,,19934.93,20078.96,1530713.807,605334.938,,,
BLLM,3,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-52-35.031,121-54-47.457,23934.58,13456.89,1534687.596,598707.324,,,
BLLM,4,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-52-35.252,121-54-43.319,23941.41,13332.64,1534693.913,598583.043,,,
BLLM,5,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-52-53.554,121-58-40.663,24502.99,20459.09,1535284.592,605707.69,,,
BLLM,6,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-52-46.793,121-58-50.021,24295.21,20740.06,1535077.954,605989.541,,,
BLLM,7,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-53-12.768,121-57-07.313,25093.57,17656.28,1535863.774,602902.275,,,
BLLM,8,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-53-05.653,121-57-10.247,24874.9,17744.38,1535645.457,602991.246,,,
BLLM,9,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-54-10.584,121-57-13.210,26870.29,17833.5,1537641.361,603072.239,,,
BLLM,10,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-54-06.165,121-57-15.189,26734.49,17892.89,1537505.788,603132.201,,,
BLLM,11,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-53-07.542,121-59-49.385,24932.99,22522.44,1535723.027,607769.453,,,
BLLM,12,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-53-11.595,121-59-49.191,25057.53,22516.6,1535847.567,607763.107,,,
BLLM,13,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-54-03.218,122-00-34.725,26644.12,23883.5,1537439.886,609123.647,,,
BLLM,14,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-53-59.791,122-00-40.767,26538.85,24064.91,1537335.329,609305.507,,,
BLLM,15,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-51-56.825,121-01-00.784,22760.06,24666.55,1533558.667,609922.621,,,
BLLM,16,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-51-54.305,122-00-57.228,22682.6,24559.8,1533480.764,609816.164,,,
BLLM,17,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-4920.375,122-00-39.140,17952.1,24017.39,1528747.622,609292.956,,,
BLLM,18,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-49-15.620,122-00-38.701,17805.96,24004.23,1528601.428,609280.387,,,
BLLM,19,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-49-00.904,122-02-07.203,17354.28,26662.31,1528160.488,611940.557,,,"BLBM 1 , PIÑA"
BLLM,20,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-49-00.120,122-02-03.682,17330.15,26556.57,1528135.937,611834.903,,,"BLBM 2 , PIÑA"
BLLM,21,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-48-19.112,122-00-38.671,16069.44,24003.6,1526864.728,609286.801,,,"BLBM 1 , MAPUTAT"
BLLM,22,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-48-26.458,122-00-30.538,16295.14,23759.28,1527089.47,609041.557,,,"BLBM 2 , MAPUTAT"
BLLM,23,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-49-21.990,121-59-12.126,18001.46,21404.12,1528786.371,606679.259,,,
BLLM,24,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-49-26.238,121-59-08.187,18132,21285.82,1528916.439,606560.414,,,
BLLM,25,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-52-47.112,122-01-43.470,24305.7,25947.95,1535109.668,611197.825,,,
BLLM,26,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-52-46.910,122-01-53.610,24299.55,26252.41,1535104.774,611502.338,,,
BLLM,27,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-52-05.080,122-00-24.617,23013.57,23580.53,1533807.776,608835.464,,,S - 117
BLLM,28,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-52-05.290,122-00-10.922,23019.98,23169.32,1533812.501,608424.183,,,
BLLM,29,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-54-33.998,122-01-08.600,27590.21,24900.32,1538390.203,610136.712,,,
BLLM,30,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-54-38.737,122-01-05.551,27735.82,24808.76,1538535.459,610044.545,,,
MBM,1,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-51-23.638,121-55-03.981,21740.49,13949.84,1532495.365,599209.223,,," = MBM , 23 CAD 227"
MBM,2,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-52-16.718,121-54-35.062,23371.91,13084.57,1534123.362,598337.274,,," = MBM , 22 CAD 227"
MBM,3,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-53-02.812,121-54-46.433,24788.34,13426.38,1535541.272,598673.312,,," = MBM , 21CAD 227"
MBM,4,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-54-29.765,121-56-06.043,27459.99,15817.08,1538222.867,601053.27,,," = MBM , 20 CAD 227"
MBM,5,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-55-33.297,121-55-53.013,29412.46,15426.25,1540173.88,600654.426,,," = MBM , 19 CAD 227"
MBM,6,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-54-45.632,121-57-33.028,27947.32,18428.54,1538720.893,603662.932,,," = MBM , 18 CAD 199"
MBM,7,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-54-34.748,121-58-14.470,27612.79,19672.68,1538391.428,604908.525,,," = MBM , 17 CAD 199"
MBM,8,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-54-39.980,121-58-30.145,27773.57,20143.25,1538554.147,605378.492,,," = MBM , 16 CAD 199"
MBM,9,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-54-49.389,121-58-49.919,28062.73,20736.89,1538845.756,605970.991,,," = MBM , 15 CAD 199"
MBM,10,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-54-44.371,121-59-41.556,27908.63,22287.09,1538697.961,607521.956,,," = MBM , 14 CAD 199"
MBM,11,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-54-24.527,121-59-51.606,27298.82,22588.88,1538089.342,607826.248,,," = MBM , 13 CAD 199"
MBM,12,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-54-36.066,121-59-54.988,27653.48,22690.37,1538444.404,607926.305,,," = MBM , 12 CAD 199"
MBM,13,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-55-06.334,122-00-17.458,28383.67,23364.85,1539377.491,608597.022,,," = MBM , 11 CAD 199"
MBM,14,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-54-18.564,122-01-29.698,27116.04,25533.83,1537918.57,610772.204,,," = MBM , 10 CAD 199"
MBM,15,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-53-55.364,122-01-46.214,26403.19,26029.85,1537207.679,611271.174,,," = MBM , 9 CAD 199"
MBM,16,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-52-17.722,122-02-21.660,23402.8,27094.84,1534211.36,612348.533,,,
MBM,17,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-51-46.381,122-02-49.384,22439.91,27927.59,1533251.758,613185.286,,,
MBM,18,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-51-19.774,122-03-13.789,21622.47,28660.71,1532437.236,613921.785,,,
MBM,19,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-50-32.034,122-03-23.263,20155.49,28945.69,1530971.244,614212.78,,,
MBM,20,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-50-05.242,122-03-02.913,19331.94,28334.86,1530145.129,613605.216,,,
MBM,21,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-49-25.293,122-02-36.214,18104,27533.46,1528913.833,612808.68,,,TAGUMPAY
MBM,22,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-49-00.756,122-02-41.018,17350.01,27677.91,1528160.343,612956.256,,,
MBM,23,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-48-43.224,122-01-42.292,16810.77,25914.29,1257613.896,611194.652,,,
MBM,24,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-48-18.089,122-01-11.442,16038.17,24987.88,1526837.45,610271.298,,,
MBM,25,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-50-02.924,122-01-29.991,19259.95,25544.32,1530061.797,610814.698,,,
MBM,26,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-50-31.836,122-01-26.596,20148.42,25442.15,1530949.937,610708.933,,,
P,1,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-50-27.025,121-58-25.375,20000,20000,1530779.375,605266.906,,,
P,2,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-50-33.094,121-58-29.277,20186.497,20117.242,1530966.373,605383.395,,,
P,3,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-50-31.584,121-58-20.649,20140.098,19858.126,1530918.912,605124.463,,,
P,4,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-50-26.760,121-57-58.948,19991.88,19206.447,1530768.016,604473.325,,,
P,5,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-50-35.150,121-57-37.192,20249.742,18553.133,1531023.24,603818.9,,,
P,6,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-51-02.280,121-57-12.363,21083.509,17807.574,1531854.053,603069.907,,,
P,7,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-51-04.823,121-57-03.173,21161.697,17531.607,1531931.11,602793.609,,,
P,8,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-51-13.798,121-56-42.680,21437.58,16916.254,1532204.502,602177.09,,,
P,9,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-51-13.617,121-56-34.714,21432.023,16677.042,1532197.995,601937.886,,,
P,10,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-51-13.149,121-56-28.556,21417.68,16492.222,1532182.884,601753.103,,,
P,11,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-51-11.180,121-56-11.803,21357.223,15989.042,1532120.396,601250.144,,,
P,12,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-51-10.580,121-56-03.235,21338.853,15131.753,1532100.95,600992.911,,,
P,13,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-51-08.913,121-55-56.701,21287.636,15353.537,1532048.952,600796.889,,,
P,14,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-51-07.355,121-55-47.893,21239.8,15271.034,1532000.041,600532.563,,,
P,15,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-51-08.049,121-55-38.470,21261.193,14988.093,1532020.272,600249.498,,,
P,16,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-51-11.571,121-55-29.569,21369.481,14720.817,1532127.479,599981.775,,,
P,17,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-51-16.178,121-55-24.920,21511.084,14581.252,1532268.527,599841.616,,,
P,18,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-51-21.762,121-55-18.262,21682.721,14381.363,1532439.369,599641.011,,,
P,19,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-51-26.146,121-55-18.850,21817.487,14228.928,1532573.708,599538.028,,,
P,20,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-51-33.478,121-55-09.146,22042.835,14107.681,1532798.384,599365.87,,,
P,21,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-51-39-906,121-55-08.408,22240.387,14085.565,1532995.85,599342.949,,,
P,22,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-51-44.736,121-55-05.504,22388.837,13998.412,1533143.955,599255.173,,,
P,23,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-51-51.993,121-54-52.473,22611.935,13607.188,1533365.485,598863.005,,,
P,24,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-51-29.724,121-54-47.050,22849.557,13444.397,1533602.459,598699.249,,,
P,25,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-52-04.066,121-54-41.495,22983.028,13277.625,1533735.265,598531.929,,," = P 101 , CAD 227"
P,26,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-52-08.614,121-54-37.364,23122.846,13153.644,1533874.566,598407.348,,," = P 100 , CAD 227"
P,27,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-52-11.769,121-54-35.501,23219.802,13097.706,1533971.316,598351.035,,," = P 99 , CAD 227"
P,28,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-52-17.723,121-54-34.909,23402.801,13079.996,1534154.231,598332.562,,," = P 98 , CAD 227"
P,29,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-52-23.962,121-54-32.787,23594.544,13016.333,1534345.732,598268.113,,," = P 97 , CAD 227"
P,30,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-52-26.731,121-54-35.380,23679.604,13094.212,1534431.128,598345.651,,," = P 96 , CAD 227"
P,31,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-52-30.096,121-54-38.165,23783.002,13177.872,1534534.863,598428.885,,," = P 95 , CAD 227"
P,32,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-52-35.973,121-54-37.471,23963.619,13157.076,1534715.401,598407.357,,," = P 94 , CAD 227"
P,33,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-52-40.702,121-54-37.038,24108.943,13144.112,1534860.688,598393.801,,," = P 93 , CAD 227"
P,34,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-52-44.938,121-54-36.710,24239.116,13134.286,1534990.835,598383.456,,," = P 92 , CAD 227"
P,35,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-52-51.706,121-54-37.074,24447.093,13145.27,1535198.877,598393.593,,," = P 91 , CAD 227"
P,36,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-52-56.093,121-54-37.709,24581.927,13164.373,1535333.776,598412.146,,," = P 90 , CAD 227"
P,37,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-52-59.858,121-54-38.733,24697.594,13195.164,1535449.604,598442.453,,," = P 89 , CAD 227"
P,38,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-53-03.378,121-54-41.174,24805.764,13268.481,1535558.063,598515.335,,," = P 88 , CAD 227"
P,39,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-53-04.900,121-54-45.015,24852.495,13383.798,1535605.279,598630.489,,," = P 87 , CAD 227"
P,40,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-53-08.383,121-54-51.570,24959.58,13580.661,1535713.075,598826.904,,," = P 86 , CAD 227"
P,41,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-53-19.389,121-54-49.380,25297.723,13514.977,1536051.071,598759.851,,," = P 85 , CAD 227"
P,42,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-53-21.128,121-54-54.464,25351.141,13667.648,1536105.101,598912.299,,," = P 84 , CAD 227"
P,43,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-53-22.782,121-55-02.650,25401.917,13913.423,1536156.877,599157.897,,," = P 83 , CAD 227"
P,44,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-53-23.674,121-55-08.891,25429.294,14100.828,1536185.012,599345.183,,," = P 82 , CAD 227"
P,45,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-53-30.581,121-55-10.324,25641.542,14143.893,1536397.452,599387.393,,," = P 81 , CAD 227"
P,46,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-53-35.097,121-55-15.606,25780.291,14302.513,1536536.853,599545.453,,," = P 80 , CAD 227"
P,47,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-53-42.584,121-55-25.509,26010.289,14599.859,1536768.102,599841.906,,," = P 79 , CAD 227"
P,48,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-53-29.303,121-55-29.915,25602.144,14732.079,1536360.447,599975.78,,,
P,49,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-53-40.673,121-55-44.571,25951.461,15172.174,1536711.593,600414.479,,,
P,50,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-53-51.583,121-55-53.234,26286.69,15432.322,1537047.907,600673.28,,,
P,51,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-53-56.116,121-56-01.332,26425.94,15675.469,1537188.171,600915.878,,,
P,52,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-54-03.362,121-56-00.689,26648.627,15656.191,1537410.789,600895.7,,,
P,53,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-54-11.057,121-55-57.958,26885.122,15574.253,1537646.96,600812.778,,,
P,54,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-54-14.813,121-55-57.468,27000.562,15559.553,1537762.336,600797.615,,,
P,55,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-52-23.620,121-56-02.352,27271.162,15706.234,1538033.578,600943.192,,,
P,56,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-54-28.295,121-56-06.947,27414.815,15844.21,1538177.797,601080.589,,,
P,57,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-54-31.049,121-56-10.431,27499.426,15948.835,1538262.846,601184.859,,,
P,58,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-54-29.896,121-56-13.879,27463.982,16052.344,1538227.818,601288.52,,,
P,59,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-54-31.118,121-56-20.388,27501.501,16247.757,1538266.143,601483.797,,,
P,60,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-54-37.466,121-56-20.795,27696.584,16259.997,1538461.286,601495.248,,,
P,61,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-54-40.017,121-56-22.447,27774.988,16309.597,1538539.882,601544.538,,,
P,62,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-54-43.691,121-56-23.949,27887.87,16354.705,1538652.974,601589.188,,,
P,63,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-54-40.212,121-56-27.723,27780.945,16468.002,1538546.5,601702.918,,,
P,64,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-54-39.347,121-56-30.465,27754.338,16550.296,1538520.241,601785.347,,,
P,65,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-54-38.603,121-56-34.035,27731.462,16657.482,1538497.799,601892.622,,,
P,66,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-54-40.672,121-56-37.190,27795.059,16752.213,1538561.762,601987.094,,,
P,67,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-54-42.247,121-56-45.401,27843.421,16998.703,1538611.144,602233.424,,,
P,68,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-54-45.461,121-56-46.941,27942.193,17044.963,1538710.104,602279.268,,,
P,69,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-54-47.365,121-56-50.728,28000.672,17158.663,1538769.072,602392.733,,,
P,70,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-54-47.721,121-56-57.617,28211.596,17365.471,1538780.837,602599.52,,,
P,71,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-54-46.720,121-57-03.517,27980.83,17542.596,1538750.78,602776.779,,,
P,72,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-54-50.637,121-57-07.623,28101.193,17665.857,1538871.655,602899.574,,,
P,73,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-54-53.735,121-57-09.835,28196.368,17732.281,1538967.132,602865.604,,,
P,74,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-54-55.348,121-57-15.871,28245.945,17913.509,1539017.43,603146.625,,,
P,75,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-54-59.197,121-57-20.757,28364.221,18060.19,1539136.311,603292.843,,,
P,76,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-55-03.806,121-57-23.305,28505.84,18136.695,1539278.269,603368.772,,,
P,77,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-55-05.865,121-57-25.457,28569.102,18201.297,1539341.808,603433.127,,,
P,78,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-55-07-949,121-57-27.136,28633.141,18251.712,1539406.06,603483.277,,,
P,79,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-55-08.537,121-57-30.203,28651.216,18343.775,1539424.501,603575.284,,,
P,80,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-55-10.550,121-57-35.273,28713.059,18495.982,1539486.981,603727.249,,,
P,81,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-55-12.765,121-57-40.152,28781.126,18642.473,1539555.646,603873.453,,,
P,82,CAD 251-D,UNISAN,QUEZON,REGION IV-A,13-55-15.261,121-57-40.951,28857.85,18666.438,1539632.454,603897.132,,,
